title,platform,score,genre,release_year,release_month,Game_genre_rate,Prop_of_genre_on_platf,Mean_score_per_genre
Space Invaders Get Even,Wii,5.9,Action,2009,1,0.857,0.268,6.478
Ultimate Band,Nintendo DS,7.0,Music,2009,1,1.005,0.03,6.5
Chocolate Shop Frenzy,iPhone,8.3,Puzzle,2009,1,1.166,0.157,7.828
Space War Commander,PC,7.2,Strategy,2009,1,0.988,0.153,7.314
King of Clubs Mini-Golf,Wii,3.5,Puzzle,2009,1,0.492,0.073,6.325
Planet Pachinko,Wii,3.0,Pinball,2009,1,0.459,0.006,6.3
Fun! Fun! Minigolf,Wii,5.8,Sports,2009,1,0.824,0.123,6.013
The Lord of the Rings: Conquest,PlayStation 3,7.0,Action,2009,1,1.017,0.299,7.022
Mirror's Edge,PC,8.5,Action,2009,1,1.235,0.243,7.019
Pony Friends: Mini-Breeds Edition,Nintendo DS,7.0,Virtual Pet,2009,1,1.161,0.037,6.132
Tiki Towers,Wii,7.3,Puzzle,2009,1,1.025,0.073,6.325
Cue Sports: Pool Revolution,Wii,6.0,Sports,2009,1,0.853,0.123,6.013
Petz: Catz Clan,Nintendo DS,5.0,Virtual Pet,2009,1,0.83,0.037,6.132
WordJong Party,Wii,7.3,Puzzle,2009,1,1.025,0.073,6.325
Monster Jam: Urban Assault,Nintendo DS,6.0,Racing,2009,1,0.88,0.046,5.829
The Lord of the Rings: Conquest,Nintendo DS,6.7,Action,2009,1,0.973,0.244,6.216
The Lord of the Rings: Conquest,Xbox 360,7.0,Action,2009,1,1.017,0.298,6.877
Toy Bot Diaries 3,iPhone,8.0,Platformer,2009,1,1.108,0.065,7.49
Sandy Beach,Wii,5.0,Simulation,2009,1,0.73,0.027,6.327
Family Party: 30 Great Games,Wii,6.3,Party,2009,1,1.068,0.025,5.156
Luxor: Quest for the Afterlife,PC,6.0,Puzzle,2009,1,0.843,0.028,7.075
Jumble Madness,Nintendo DS,6.5,Puzzle,2009,1,0.913,0.083,6.59
GTI Club +,PlayStation 3,7.0,Racing,2009,1,1.027,0.062,7.101
Inkheart,Nintendo DS,4.5,Adventure,2009,1,0.64,0.096,6.305
Fishing Master World Tour,Wii,6.8,Hunting,2009,1,1.2,0.015,5.024
Paws & Claws: Pet Resort,Wii,4.0,Simulation,2009,1,0.584,0.027,6.327
Personal Trainer: Math,Nintendo DS,5.0,Educational,2009,1,0.795,0.028,5.517
Ultimate Shooting Collection,Wii,6.9,Shooter,2009,1,0.968,0.073,6.48
PBR: Out of the Chute,PC,3.5,Sports,2009,1,0.497,0.053,7.0
The Maw,Xbox 360,8.0,Action,2009,1,1.162,0.298,6.877
Newtonica2: Return of the Baby Bird,iPhone,8.5,Puzzle,2009,1,1.194,0.157,7.828
PBR: Out of the Chute,Wii,3.4,Sports,2009,1,0.483,0.123,6.013
PBR: Out of the Chute,PlayStation Portable,3.6,Sports,2009,1,0.512,0.141,6.987
M.U.S.H.A.,Genesis,8.5,Shooter,2009,1,1.193,0.102,7.0
MindHabits,PC,4.5,Productivity,2009,1,0.746,0.001,4.667
Puzzle Quest: Chapter 1 -- Battle of Gruulkar,iPhone,7.2,Puzzle,2009,1,1.011,0.157,7.828
Family Glide Hockey,Wii,4.0,Sports,2009,1,0.568,0.123,6.013
High Voltage Hot Rod Show,Wii,6.0,Racing,2009,1,0.88,0.057,5.287
M.U.S.H.A.,Wii,8.5,Shooter,2009,1,1.193,0.073,6.48
Big Bang Mini,Nintendo DS,8.7,Party,2009,1,1.474,0.024,6.064
PBR: Out of the Chute,PlayStation 2,3.5,Sports,2009,1,0.497,0.185,7.206
Skate 2,PlayStation 3,8.3,Sports,2009,1,1.179,0.113,7.518
Skate 2,Xbox 360,8.3,Sports,2009,1,1.179,0.115,7.271
AC/DC Live: Rock Band Track Pack,Wii,5.5,Music,2009,1,0.79,0.046,6.56
The Lord of the Rings: Conquest,PC,7.0,Action,2009,1,1.017,0.243,7.019
Magic Orbz,PlayStation 3,7.5,Action,2009,1,1.089,0.299,7.022
Bratz Kidz,Wii,2.5,Party,2009,1,0.424,0.025,5.156
Killzone 2,PlayStation 3,9.4,Shooter,2009,1,1.319,0.135,7.219
Commander in Chief: Geo-Political Simulator 2009,PC,4.5,Simulation,2009,1,0.657,0.053,7.105
Quadrum:colors,iPhone,6.0,Puzzle,2009,1,0.843,0.157,7.828
Cesar Millan's The Dog Whisperer,PC,3.0,Simulation,2009,1,0.438,0.053,7.105
FunTown Mahjong,Xbox 360,4.5,Board,2009,1,0.68,0.013,6.186
Ar Tonelico 2: Melody of MetaFalica,PlayStation 2,8.4,RPG,2009,1,1.112,0.048,7.442
Downhill Bowling,iPhone,7.2,Sports,2009,1,1.023,0.059,7.068
Bounce On,iPhone,7.7,Platformer,2009,1,1.066,0.065,7.49
BubbleTown,iPhone,8.0,Puzzle,2009,1,1.124,0.157,7.828
Fallout 3 -- Operation: Anchorage,PC,7.8,Action,2009,1,1.133,0.243,7.019
Afro Samurai,PlayStation 3,6.6,Action,2009,1,0.959,0.299,7.022
Drop7,iPhone,8.5,Puzzle,2009,1,1.194,0.157,7.828
Battlestrike: Force of Resistance,PC,5.0,Shooter,2009,1,0.702,0.102,7.097
Hotel For Dogs,Wii,3.5,Virtual Pet,2009,1,0.581,0.012,5.169
MLB Front Office Manager,Xbox 360,6.6,Sports,2009,1,0.938,0.115,7.271
Hotel For Dogs,Nintendo DS,3.4,Virtual Pet,2009,1,0.564,0.037,6.132
Niki: Rock 'n' Ball,Wii,4.7,Action,2009,1,0.683,0.268,6.478
MLB Front Office Manager,PC,6.6,Sports,2009,1,0.938,0.053,7.0
BBQ Pro,iPhone,6.5,Simulation,2009,1,0.949,0.031,7.329
Fallout 3 -- Operation: Anchorage,Xbox 360,7.8,Action,2009,1,1.133,0.298,6.877
MLB Front Office Manager,PlayStation 3,6.6,Sports,2009,1,0.938,0.113,7.518
Afro Samurai,Xbox 360,6.6,Action,2009,1,0.959,0.298,6.877
Rock Band 2,PlayStation 2,7.9,Music,2009,1,1.135,0.049,6.906
Wonder Boy in Monster Land,Master System,7.5,Platformer,2009,1,1.038,0.385,7.1
Wonder Boy in Monster Land,Wii,7.5,Platformer,2009,1,1.038,0.07,7.043
Lit,Wii,7.1,Puzzle,2009,2,0.997,0.073,6.325
Deadly Creatures,Wii,8.0,Action,2009,2,1.162,0.268,6.478
Prinny: Can I Really Be the Hero?,PlayStation Portable,8.3,Adventure,2009,2,1.18,0.033,6.938
Days of Thunder,iPhone,7.9,Racing,2009,2,1.158,0.049,7.341
Ferrari GT: Evolution,iPhone,7.3,Racing,2009,2,1.071,0.049,7.341
3 on 3 NHL Arcade,PlayStation 3,5.9,Sports,2009,2,0.838,0.113,7.518
Bratz: Girlz Really Rock!,Wii,5.0,Action,2009,2,0.726,0.268,6.478
Bratz: Girlz Really Rock!,PlayStation 2,5.0,Action,2009,2,0.726,0.28,6.794
LocoRoco 2,PlayStation Portable,9.1,Puzzle,2009,2,1.278,0.076,6.99
The House of the Dead: Overkill,Wii,8.3,Shooter,2009,2,1.165,0.073,6.48
3 on 3 NHL Arcade,Xbox 360,5.9,Sports,2009,2,0.838,0.115,7.271
Nobunaga's Ambition: Iron Triangle,PlayStation 2,8.0,Strategy,2009,2,1.098,0.029,7.362
Pirates: Hunt for Blackbeard's Booty,Wii,4.0,Party,2009,2,0.678,0.025,5.156
Savage Moon,PlayStation 3,7.0,Strategy,2009,2,0.961,0.026,7.269
Ski and Shoot,Wii,6.8,Sports,2009,2,0.966,0.123,6.013
Gallop and Ride,Wii,5.3,Action,2009,2,0.77,0.268,6.478
Chop Sushi,iPhone,7.9,Puzzle,2009,2,1.11,0.157,7.828
Life Force,Wii,9.0,Shooter,2009,2,1.263,0.073,6.48
Onechanbara: Bikini Samurai Squad,Xbox 360,3.0,Action,2009,2,0.436,0.298,6.877
Grand Theft Auto IV: The Lost and Damned,Xbox 360,9.0,Action,2009,2,1.307,0.298,6.877
Fire Emblem: Shadow Dragon,Nintendo DS,8.5,Strategy,2009,2,1.166,0.048,6.88
R-Type Dimensions,Xbox 360,8.4,Action,2009,2,1.22,0.298,6.877
Time Crisis Strike,iPhone,7.2,Shooter,2009,2,1.01,0.076,6.996
DJ Max Fever,PlayStation Portable,8.0,Music,2009,2,1.149,0.017,6.891
Payback,iPhone,7.2,Action,2009,2,1.046,0.269,6.986
Happy Cooking,Nintendo DS,6.0,Educational,2009,2,0.954,0.028,5.517
SpongeBob SquarePants Featuring Nicktoons: Globs of Doom,Wii,5.5,Party,2009,2,0.932,0.025,5.156
Burnout Paradise: The Ultimate Box,PC,8.4,Racing,2009,2,1.232,0.06,7.141
Club Penguin: Elite Penguin Force,Nintendo DS,7.0,Adventure,2009,2,0.996,0.096,6.305
Iron Chef America: Supreme Cuisine,Wii,4.5,Simulation,2009,2,0.657,0.027,6.327
Zombie Chav Hunt,iPhone,5.5,Action,2009,2,0.799,0.269,6.986
SimAnimals,Nintendo DS,7.3,Simulation,2009,2,1.066,0.075,5.874
Sonic Chaos,Wii,6.0,Platformer,2009,2,0.831,0.07,7.043
Sonic Chaos,Master System,6.0,Platformer,2009,2,0.831,0.385,7.1
Blue Attack,iPhone,7.6,Action,2009,2,1.104,0.269,6.986
Whack Attack! Games,iPhone,7.5,Action,2009,2,1.089,0.269,6.986
Bejeweled 2,PlayStation 3,7.0,Puzzle,2009,1,0.983,0.036,7.238
Metal Slug 2,Wii,7.5,Action,2009,1,1.089,0.268,6.478
Cartoon Network Universe: FusionFall,PC,7.0,RPG,2009,1,0.927,0.092,7.66
X-Blades,Xbox 360,6.0,Action,2009,2,0.871,0.298,6.877
X-Blades,PC,6.0,Action,2009,2,0.871,0.243,7.019
X-Blades,PlayStation 3,6.0,Action,2009,2,0.871,0.299,7.022
Wild West Guns,iPhone,7.2,Shooter,2009,2,1.01,0.076,6.996
Onechanbara: Bikini Zombie Slayers,Wii,6.9,Action,2009,2,1.002,0.268,6.478
I-play Bowling 3D,iPhone,9.0,Sports,2009,2,1.279,0.059,7.068
Lonpos,Wii,5.8,Puzzle,2009,2,0.815,0.073,6.325
Snowboard Riot,Wii,5.5,Sports,2009,2,0.782,0.123,6.013
Tenchu: Shadow Assassins,Wii,8.0,Action,2009,2,1.162,0.268,6.478
"My World, My Way",Nintendo DS,8.0,RPG,2009,2,1.059,0.082,7.196
Arcade QB Pass Attack,iPhone,4.0,Sports,2009,1,0.568,0.059,7.068
Underwater the Game,iPhone,4.8,Puzzle,2009,1,0.674,0.157,7.828
X's & O's Football,iPhone,7.4,Sports,2009,1,1.052,0.059,7.068
Jungle Speed (WiiWare Edition),Wii,8.0,Card,2009,1,1.159,0.008,6.045
Metal Slug 2,NeoGeo,7.5,Action,2009,1,1.089,0.4,6.5
Perfect World,PC,7.5,RPG,2009,1,0.993,0.092,7.66
Coraline,Wii,2.5,Adventure,2009,1,0.356,0.069,6.291
SimAnimals,Wii,5.3,Virtual Pet,2009,1,0.879,0.012,5.169
Street Fighter IV,PlayStation 3,9.3,Fighting,2009,2,1.318,0.055,7.634
Minesweeper Flags,Xbox 360,5.2,Puzzle,2009,2,0.73,0.043,7.03
Sonic's Ultimate Genesis Collection,PlayStation 3,9.0,Action,2009,2,1.307,0.299,7.022
Sonic's Ultimate Genesis Collection,Xbox 360,9.0,Action,2009,2,1.307,0.298,6.877
Street Fighter IV,Xbox 360,9.3,Fighting,2009,2,1.318,0.048,7.414
Dragon Quest V: Hand of the Heavenly Bride,Nintendo DS,8.9,RPG,2009,2,1.178,0.082,7.196
Action Girlz Racing,Wii,0.8,Racing,2009,2,0.117,0.057,5.287
Neighborhood Games,Wii,4.0,Party,2009,1,0.678,0.025,5.156
Orchard,PC,4.0,Simulation,2009,1,0.584,0.053,7.105
Coraline,PlayStation 2,2.5,Adventure,2009,1,0.356,0.039,6.315
F.E.A.R. 2: Project Origin,PlayStation 3,8.1,Shooter,2009,2,1.137,0.135,7.219
F.E.A.R. 2: Project Origin,PC,8.3,Shooter,2009,2,1.165,0.102,7.097
F.E.A.R. 2: Project Origin,Xbox 360,8.1,Shooter,2009,2,1.137,0.16,7.363
NASCAR Kart Racing,Wii,7.4,Racing,2009,2,1.085,0.057,5.287
MERCS,Genesis,7.5,Shooter,2009,2,1.052,0.102,7.0
Retro Game Challenge,Nintendo DS,8.6,Action,2009,2,1.249,0.244,6.216
Flower,PlayStation 3,9.0,Action,2009,2,1.307,0.299,7.022
MERCS,Wii,7.5,Shooter,2009,2,1.052,0.073,6.48
ShellShock 2: Blood Trails,PlayStation 3,4.6,Shooter,2009,3,0.645,0.135,7.219
Rounders,iPhone,3.0,Card,2009,3,0.435,0.011,6.5
Puzzle Quest: Galactrix,PC,8.5,Puzzle,2009,3,1.194,0.028,7.075
Family & Friends Party,Wii,5.9,Party,2009,3,1.0,0.025,5.156
Empire: Total War,PC,9.5,Strategy,2009,2,1.304,0.153,7.314
Cooking Mama,iPhone,7.3,Simulation,2009,2,1.066,0.031,7.329
Zen Bound,iPhone,9.5,Puzzle,2009,2,1.334,0.157,7.828
The Last Ninja,Wii,7.5,Action,2009,2,1.089,0.268,6.478
The Last Ninja,Commodore 64/128,7.5,Action,2009,2,1.089,0.6,7.333
Battle Rage: Mech Conflict,Wii,2.0,Action,2009,2,0.29,0.268,6.478
Tomb Raider Underworld: Beneath the Ashes,Xbox 360,5.0,Action,2009,2,0.726,0.298,6.877
Blue Dragon Plus,Nintendo DS,8.0,Strategy,2009,2,1.098,0.048,6.88
Pitstop II,Commodore 64/128,6.0,Racing,2009,2,0.88,0.2,6.0
Peggle: Dual Shot,Nintendo DS,8.6,Puzzle,2009,2,1.208,0.083,6.59
Disney Sing It: High School Musical 3: Senior Year (Game & Microphone),PlayStation 3,7.0,Music,2009,2,1.005,0.044,7.17
Drakensang: The Dark Eye,PC,7.6,RPG,2009,2,1.006,0.092,7.66
My DoItAll,Nintendo DS,5.0,Party,2009,2,0.847,0.024,6.064
Race Pro,Xbox 360,7.7,Racing,2009,2,1.129,0.06,6.987
Exit 2,Xbox 360,6.5,Puzzle,2009,2,0.913,0.043,7.03
International Karate,Wii,7.0,Fighting,2009,2,0.992,0.035,6.6
Onslaught,Wii,6.0,Shooter,2009,2,0.842,0.073,6.48
Stoked,Xbox 360,6.9,Sports,2009,2,0.98,0.115,7.271
50 Cent: Blood on the Sand,PlayStation 3,7.1,Action,2009,2,1.031,0.299,7.022
Tower Bloxx Deluxe,iPhone,8.5,Puzzle,2009,2,1.194,0.157,7.828
Noby Noby Boy,PlayStation 3,6.0,Puzzle,2009,2,0.843,0.036,7.238
USA Today Puzzle Craze,Nintendo DS,7.9,Puzzle,2009,2,1.11,0.083,6.59
Disney Sing It: High School Musical 3: Senior Year (Game & Microphone),Wii,7.0,Music,2009,3,1.005,0.046,6.56
Space Invaders,iPhone,6.4,Action,2009,3,0.93,0.269,6.986
Disney Sing It: High School Musical 3: Senior Year,Wii,7.0,Music,2009,3,1.005,0.046,6.56
Disney Sing It: High School Musical 3: Senior Year (Game & Microphone),PlayStation 2,6.8,Music,2009,3,0.977,0.049,6.906
Legacy of Ys: Books I & II,Nintendo DS,6.7,Action,2009,3,0.973,0.244,6.216
Disney Sing It: High School Musical 3: Senior Year,PlayStation 3,7.0,Music,2009,2,1.005,0.044,7.17
iDracula: Undead Awakening,iPhone,8.2,Action,2009,2,1.191,0.269,6.986
Zuma,PlayStation 3,8.0,Puzzle,2009,2,1.124,0.036,7.238
Halo Wars,Xbox 360,8.4,Strategy,2009,2,1.153,0.032,7.142
Deal or No Deal,Wii,5.5,Trivia,2009,2,0.886,0.013,5.824
Perimeter II: New Earth,PC,5.1,Strategy,2009,2,0.7,0.153,7.314
Star Ocean: The Last Hope,Xbox 360,8.0,RPG,2009,2,1.059,0.047,7.666
Death Tank,Xbox 360,5.5,Action,2009,2,0.799,0.298,6.877
Cake Mania 3,iPhone,7.3,Simulation,2009,2,1.066,0.031,7.329
Dead Rising: Chop Til You Drop,Wii,6.9,Action,2009,2,1.002,0.268,6.478
Pitstop II,Wii,6.0,Racing,2009,2,0.88,0.057,5.287
50 Cent: Blood on the Sand,Xbox 360,7.1,Action,2009,2,1.031,0.298,6.877
Slotz Racer,iPhone,8.0,Racing,2009,2,1.173,0.049,7.341
We Ski & Snowboard,Wii,5.4,Sports,2009,3,0.767,0.123,6.013
Watchmen: The End is Nigh -- Part 1,Xbox 360,5.5,Action,2009,3,0.799,0.298,6.877
No Gravity: The Plague of Mind,PlayStation Portable,7.0,Shooter,2009,3,0.982,0.06,7.071
Tom Clancy's HAWX,Xbox 360,6.7,Flight,2009,3,0.986,0.009,6.927
Watchmen: The End is Nigh -- Part 1,PlayStation 3,5.5,Action,2009,3,0.799,0.299,7.022
3D Brick Breaker Revolution,iPhone,7.4,Puzzle,2009,3,1.039,0.157,7.828
Tom Clancy's HAWX,PlayStation 3,6.8,Flight,2009,3,1.001,0.01,6.646
Petz: Crazy Monkeyz,Wii,3.5,Virtual Pet,2009,2,0.581,0.012,5.169
Puzzle Quest: Galactrix,Nintendo DS,8.4,Puzzle,2009,2,1.18,0.083,6.59
Zombie Infection,Wireless,8.5,Action,2009,2,1.235,0.296,7.055
Street Fighter IV (Collector's Edition),PlayStation 3,9.3,Fighting,2009,2,1.318,0.055,7.634
Street Fighter IV (Collector's Edition),Xbox 360,9.3,Fighting,2009,2,1.318,0.048,7.414
"Warhammer 40,000: Dawn of War II",PC,9.0,Strategy,2009,2,1.235,0.153,7.314
Chuck the Ball,iPhone,7.0,Puzzle,2009,2,0.983,0.157,7.828
ExZeus,iPhone,7.9,Action,2009,2,1.147,0.269,6.986
Life Force,NES,9.0,Shooter,2009,2,1.263,0.064,6.0
Sins of a Solar Empire: Entrenchment,PC,8.7,Strategy,2009,3,1.194,0.153,7.314
Major League Baseball 2K9,PlayStation 3,6.8,Sports,2009,3,0.966,0.113,7.518
Tom Clancy's EndWar,PC,7.0,Strategy,2009,3,0.961,0.153,7.314
Sonic & The Black Knight,Wii,3.9,Action,2009,3,0.566,0.268,6.478
Major League Baseball 2K9,Wii,6.4,Sports,2009,3,0.909,0.123,6.013
MLB 09: The Show,PlayStation 3,8.7,Sports,2009,3,1.236,0.113,7.518
Jake Power: Policeman,Nintendo DS,7.0,Adventure,2009,3,0.996,0.096,6.305
Jake Power: Fireman,Nintendo DS,7.0,Adventure,2009,3,0.996,0.096,6.305
Evasive Space,Wii,6.9,Shooter,2009,2,0.968,0.073,6.48
Pinball Dreams,iPhone,6.8,Pinball,2009,2,1.04,0.006,6.8
Major League Baseball 2K9,Xbox 360,6.8,Sports,2009,3,0.966,0.115,7.271
Eat Lead: The Return of Matt Hazard,PlayStation 3,5.2,Shooter,2009,3,0.73,0.135,7.219
ShellShock 2: Blood Trails,Xbox 360,4.6,Shooter,2009,3,0.645,0.16,7.363
ShellShock 2: Blood Trails,PC,4.6,Shooter,2009,3,0.645,0.102,7.097
Eat Lead: The Return of Matt Hazard,Xbox 360,5.2,Shooter,2009,3,0.73,0.16,7.363
Tomb Raider Underworld,PlayStation 2,4.0,Action,2009,3,0.581,0.28,6.794
Gradius ReBirth,Wii,7.0,Shooter,2009,3,0.982,0.073,6.48
MLB 09: The Show,PlayStation Portable,7.5,Sports,2009,3,1.066,0.141,6.987
Resident Evil 5 (Collector's Edition),Xbox 360,9.0,Action,2009,3,1.307,0.298,6.877
Shooter,iPhone,4.8,Shooter,2009,3,0.674,0.076,6.996
MadWorld,Wii,9.0,Action,2009,3,1.307,0.268,6.478
Codename: Panzers: Cold War,PC,6.9,Strategy,2009,3,0.947,0.153,7.314
Halo Wars (Limited Edition),Xbox 360,8.4,Strategy,2009,3,1.153,0.032,7.142
Resident Evil 5 (Collector's Edition),PlayStation 3,9.0,Action,2009,3,1.307,0.299,7.022
Major League Baseball 2K9,PC,6.6,Sports,2009,3,0.938,0.053,7.0
Alex Kidd: The Lost Stars,Wii,5.0,Platformer,2009,3,0.692,0.07,7.043
Empire: Total War (Special Forces Edition),PC,9.5,Strategy,2009,3,1.304,0.153,7.314
Resident Evil 5,Xbox 360,9.0,Action,2009,3,1.307,0.298,6.877
Prince of Persia: Epilogue,PlayStation 3,7.8,Platformer,2009,3,1.08,0.043,7.779
MLB 09: The Show,PlayStation 2,7.3,Sports,2009,3,1.037,0.185,7.206
Avalon Code,Nintendo DS,8.3,Action,2009,3,1.206,0.244,6.216
The King of Fighters '98 Ultimate Match,PlayStation 2,7.8,Fighting,2009,3,1.105,0.052,7.046
Resident Evil 5,PlayStation 3,9.0,Action,2009,3,1.307,0.299,7.022
Watchmen: The End is Nigh -- Part 1,PC,5.5,Action,2009,3,0.799,0.243,7.019
Phantasy Star Portable,PlayStation Portable,7.0,RPG,2009,3,0.927,0.073,6.809
Prince of Persia: Epilogue,Xbox 360,7.8,Platformer,2009,3,1.08,0.029,7.592
Ogre Battle: The March of the Black Queen,Super NES,9.0,Strategy,2009,3,1.235,0.121,7.75
Ogre Battle: The March of the Black Queen,Wii,9.0,Strategy,2009,3,1.235,0.022,7.06
Disney Sing It: High School Musical 3: Senior Year,PlayStation 2,6.8,Music,2009,3,0.977,0.049,6.906
Astro Tripper,PlayStation 3,8.0,Shooter,2009,3,1.123,0.135,7.219
Mana Khemia: Student Alliance,PlayStation Portable,2.7,RPG,2009,3,0.357,0.073,6.809
Henry Hatsworth in the Puzzling Adventure,Nintendo DS,9.0,Adventure,2009,3,1.28,0.096,6.305
The Oregon Trail,iPhone,8.5,Adventure,2009,3,1.209,0.068,7.744
Bit.Trip Beat,Wii,8.0,Action,2009,3,1.162,0.268,6.478
Trivial Pursuit,PlayStation 2,7.8,Trivia,2009,3,1.257,0.005,6.311
Valkyrie Profile: Covenant of the Plume,Nintendo DS,8.5,RPG,2009,3,1.125,0.082,7.196
Oort Storm: FS5,iPhone,6.5,Shooter,2009,3,0.912,0.076,6.996
Grey's Anatomy: The Video Game,Nintendo DS,6.0,Simulation,2009,3,0.876,0.075,5.874
MySims Party,Wii,6.0,Simulation,2009,3,0.876,0.027,6.327
New Play Control! Pikmin,Wii,8.0,Strategy,2009,3,1.098,0.022,7.06
Grey's Anatomy: The Video Game,Wii,6.3,Simulation,2009,3,0.92,0.027,6.327
Boing! Docomodake DS,Nintendo DS,7.5,Action,2009,3,1.089,0.244,6.216
The Maw,PC,8.0,Action,2009,3,1.162,0.243,7.019
Grey's Anatomy: The Video Game,PC,6.0,Simulation,2009,3,0.876,0.053,7.105
Crystal Defenders,Xbox 360,5.5,Strategy,2009,3,0.755,0.032,7.142
Major League Baseball 2K9 Fantasy All-Stars,Nintendo DS,6.2,Sports,2009,3,0.881,0.065,5.91
Trivial Pursuit,Wii,7.8,Trivia,2009,3,1.257,0.013,5.824
Resistance: Retribution,PlayStation Portable,9.2,Shooter,2009,3,1.291,0.06,7.071
Trivial Pursuit,PlayStation 3,7.8,Trivia,2009,3,1.257,0.01,6.421
Tomb Raider Underworld: Lara's Shadow,Xbox 360,8.0,Action,2009,3,1.162,0.298,6.877
Peggle,Xbox 360,9.0,Puzzle,2009,3,1.264,0.043,7.03
WordFu,iPhone,7.5,Educational,2009,3,1.193,0.004,7.6
Trivial Pursuit,Xbox 360,7.8,Trivia,2009,3,1.257,0.007,6.2
New Play Control! Mario Power Tennis,Wii,5.8,Sports,2009,3,0.824,0.123,6.013
Broken Sword: Shadow of the Templars -- The Director's Cut,Wii,7.6,Adventure,2009,3,1.081,0.069,6.291
Bonsai Barber,Wii,8.0,Action,2009,3,1.162,0.268,6.478
Rhythm Heaven,Nintendo DS,9.0,Music,2009,3,1.293,0.03,6.5
"Wallace & Gromit's Grand Adventures, Episode 1: Fright of the Bumblebees",PC,8.5,Adventure,2009,3,1.209,0.119,7.203
Worms [2007],PlayStation 3,7.9,Strategy,2009,3,1.084,0.026,7.269
Sway,iPhone,7.4,Puzzle,2009,3,1.039,0.157,7.828
The Dishwasher: Dead Samurai,Xbox 360,7.3,Action,2009,3,1.06,0.298,6.877
The Chronicles of Riddick: Assault on Dark Athena,Xbox 360,7.4,Shooter,2009,3,1.038,0.16,7.363
SBK: Superbike World Championship,Xbox 360,6.0,Racing,2009,3,0.88,0.06,6.987
Wanted: Weapons of Fate,PC,7.3,Action,2009,3,1.06,0.243,7.019
Super Punch-Out!!,Wii,8.0,Sports,2009,3,1.137,0.123,6.013
MotoGP,Wii,5.0,Racing,2009,3,0.733,0.057,5.287
Don King Boxing,Nintendo DS,6.8,Sports,2009,3,0.966,0.065,5.91
Super Punch-Out!!,Super NES,8.0,Sports,2009,3,1.137,0.061,7.75
Wolfenstein 3-D,iPhone,7.3,Shooter,2009,3,1.024,0.076,6.996
SBK: Superbike World Championship,PlayStation 3,6.0,Racing,2009,3,0.88,0.062,7.101
Guitar Hero: Metallica,PlayStation 3,8.9,Music,2009,3,1.278,0.044,7.17
Guitar Hero: Metallica,Wii,8.9,Music,2009,3,1.278,0.046,6.56
Guitar Hero: Metallica,Xbox 360,8.9,Music,2009,3,1.278,0.042,7.104
GeoDefense,iPhone,8.2,Strategy,2009,3,1.125,0.071,7.535
Ultimate Ninja 4: Naruto Shippuden,PlayStation 2,7.0,Fighting,2009,3,0.992,0.052,7.046
"Burn, Zombie, Burn!",PlayStation 3,8.3,Action,2009,3,1.206,0.299,7.022
Ceville,PC,9.0,Adventure,2009,3,1.28,0.119,7.203
My Pet Shop,Nintendo DS,7.0,Virtual Pet,2009,3,1.161,0.037,6.132
Pro Evolution Soccer 2009,Wii,8.5,Sports,2009,3,1.208,0.123,6.013
Metal Gear Solid Touch,iPhone,6.0,Action,2009,3,0.871,0.269,6.986
Disney Sing It: High School Musical 3: Senior Year (Game & Microphone),Xbox 360,7.0,Music,2009,3,1.005,0.042,7.104
Rune Factory: Frontier,Wii,8.3,RPG,2009,3,1.099,0.023,7.481
Ready 2 Rumble Revolution,Wii,3.5,Sports,2009,3,0.497,0.123,6.013
Disney Sing It: High School Musical 3: Senior Year,Xbox 360,7.0,Music,2009,3,1.005,0.042,7.104
Tom Clancy's HAWX,PC,6.7,Flight,2009,3,0.986,0.014,7.214
NCAA Basketball 09: March Madness Edition,Xbox 360,6.5,Sports,2009,3,0.924,0.115,7.271
Red Baron Arcade,PlayStation 3,2.0,Flight,2009,3,0.294,0.01,6.646
Ski-Doo Snowmobile Challenge,PlayStation 3,6.7,Racing,2009,3,0.983,0.062,7.101
Summer Games II,Commodore 64/128,4.5,Sports,2009,3,0.639,0.2,4.5
Hasbro Family Game Night: Battleship,Xbox 360,6.0,Board,2009,3,0.907,0.013,6.186
Hasbro Family Game Night: Scrabble,Xbox 360,7.7,Board,2009,3,1.164,0.013,6.186
Men of War,PC,8.0,Strategy,2009,3,1.098,0.153,7.314
Hasbro Family Game Night: Yahtzee,Xbox 360,8.0,Board,2009,3,1.21,0.013,6.186
Hasbro Family Game Night: Connect Four,Xbox 360,7.5,Board,2009,3,1.134,0.013,6.186
Summer Games II,Wii,4.5,Sports,2009,3,0.639,0.123,6.013
Suikoden Tierkreis,Nintendo DS,8.8,RPG,2009,3,1.165,0.082,7.196
Age of Booty,PC,5.5,Strategy,2009,3,0.755,0.153,7.314
Major League Baseball 2K9,PlayStation 2,7.0,Sports,2009,3,0.995,0.185,7.206
TrackMania DS,Nintendo DS,7.8,Racing,2009,3,1.144,0.046,5.829
World in Conflict: Soviet Assault,PC,7.8,Strategy,2009,3,1.07,0.153,7.314
Grand Theft Auto: Chinatown Wars,Nintendo DS,9.5,Action,2009,3,1.38,0.244,6.216
World in Conflict (Complete Edition),PC,9.0,Strategy,2009,3,1.235,0.153,7.314
Merchants of Brooklyn,PC,5.0,Shooter,2009,3,0.702,0.102,7.097
Mega Man 2,iPhone,1.0,Action,2009,3,0.145,0.269,6.986
